date,amount,description,subcategory_id,account,type
2024-05-07,"-26.40",Pressing Vallet,Blanchisserie/nettoyage à sec,1,1,debit
2024-05-07,"-86.58",Vapostore,Cigarette électronique,1,1,debit
2024-05-08,"-50.00",CIC,Epargne salariale,1,1,debit
2024-05-10,"-29.26",Crédit Agricole,Assurance Voiture,1,1,debit
2024-05-11,"-23.81",Peugeot 2008,Carburant,1,1,debit
2024-05-11,"-32.00",7ème vague,Concerts/spectacles,1,1,debit
2024-05-11,"-61.00",7ème vague,Concerts/spectacles,1,1,debit
2024-05-13,"-8.06",Crédit Agricole,Assurance de personnes,1,1,debit
2024-05-14,"-26.55",Liquides ,Cigarette électronique,1,1,debit
2024-05-15,"-17.50",Crédit Agricole,Assurance Accident de la Vie,1,1,debit
2024-05-15,"-90.00",3 cartons de Triboulette,Bières,1,1,debit
2024-05-16,"-56.00",Taxe foncière,Impôts fonciers,1,1,debit
2024-05-16,"-35.20",Weldom,Bricolage,1,1,debit
2024-05-16,"-4.90",Paul,Alimentation,1,1,debit
2024-05-18,"-1.50",Zoo La boissière,Alimentation,1,1,debit
2024-05-19,"-11.45",Boulangerie,Alimentation,1,1,debit
2024-05-21,"-16.00",Crédit Agricole - CB Gold Premium,Cotisation Compte bancaires,1,1,debit
2024-05-22,"-20.00",Taxi,Mariage,1,1,debit
2024-05-22,"-11.99",Lunettes de soleil,Habillement,1,1,debit
2024-05-22,"-1.52",CA,Cotisation Compte bancaires,1,1,debit
2024-05-23,"-5.57",Hyper U - Vallet,Courses,1,1,debit
2024-05-23,"-7.10",CDP,Restaurants/Brasserie,1,1,debit
2024-05-24,"-41.50",Rêve en Tête - Vallet,Coiffure/soins esthétiques,1,1,debit
2024-05-30,"-10.00",Kebab,Alimentation,1,1,debit
2024-06-02,"-6.30",Boulangerie,Alimentation,1,1,debit
2024-06-02,"-16.40",Poulet roti - marché Vallet,Alimentation,1,1,debit
2024-06-03,"-9.25",Crédit Agricole,Assurance Protection Juridique,1,1,debit
2024-06-03,"-47.90",Crédit Agricole,Assurance Voiture,1,1,debit
2024-06-03,"-57.49",Free,Internet,1,1,debit
2024-06-03,"-300.00",CA,Epargne,1,1,debit
2024-06-03,"-8.81",Cantine EDF,Restaurants/Brasserie,1,1,debit
2024-06-03,"-35.27",Polo,Carburant,1,1,debit
2024-06-04,"-39.16",Crédit Agricole,Assurance Habitation,1,1,debit
2024-06-05,"-40.00",UTWIN,Assurance Prêt Habitation,1,1,debit
2024-06-05,"-5.44",Assurance PTZ (9 993€),Assurance Prêt Travaux,1,1,debit
2024-06-05,"-528.09",MAM,Compte joint,1,1,debit
2024-06-05,"-300.00",Abondement,Compte joint,1,1,debit
2024-06-05,"-9.00",SAUR,Eau,1,1,debit
2024-06-05,"-450.00",Crédit Agricole (221 647€),Prêt habitation,1,1,debit
2024-06-05,"-138.79",Crédit Agricole - PTZ (9 993€),Prêt travaux,1,1,debit
2024-06-05,"-10.99",SOSH,Téléphone,1,1,debit
2024-06-05,"-98.00",TER / TAN - Mensuel,Transports en commun,1,1,debit
2024-06-05,"-125.48",Dons réguliers,Dons,1,1,debit
2024-06-05,"-7.00",Canal +,Services en ligne,1,1,debit
2024-06-05,"-267.00",AXA,Epargne retraite,1,1,debit
2024-06-08,"-29.90",Arnaud - Carburant débroussailleuse,Bricolage,1,1,debit
2024-06-08,"-21.60",Les papas brasseurs,Bistrot,1,1,debit
2024-06-10,"-30.46",Crédit Agricole,Assurance Voiture,1,1,debit
2024-06-10,"-50.00",Guigui et Lucie,Mariage,1,1,debit
2024-06-10,"-50.00",CIC,Epargne salariale,1,1,debit
2024-06-11,"-8.06",Crédit Agricole,Assurance de personnes,1,1,debit
2024-06-11,"-106.20",Liquides,Cigarette électronique,1,1,debit
2024-06-12,"-2.15",RATP,Transports en commun,1,1,debit
2024-06-13,"-3.20",RATP,Transports en commun,1,1,debit
2024-06-15,"-101.20",Leroy Merlin - Chaises + brass compost,Pelouse/jardin,1,1,debit
2024-06-17,"-18.26",Crédit Agricole,Assurance Accident de la Vie,1,1,debit
2024-06-18,"-56.00",Taxe foncière,Impôts fonciers,1,1,debit
2024-06-21,"-16.00",Crédit Agricole - CB Gold Premium,Cotisation Compte bancaires,1,1,debit
2024-06-21,"-15.40",CDP,Restaurants/Brasserie,1,1,debit
2024-06-21,"-41.20",Les papas brasseurs,Bistrot,1,1,debit
2024-06-21,"-72.00",Bières bouteilles - Les Papas brasseurs,Bières,1,1,debit
2024-06-23,"-22.70",McDo,Restaurants/Brasserie,1,1,debit
2024-06-24,"-20.00",Caisse d'épargne,Retrait,1,1,debit
2024-06-26,"-25.00",NDJ - Casquette,Habillement,1,1,debit
2024-06-26,"-12.33",Kesskece,Restaurants/Brasserie,1,1,debit
2024-06-26,"-33.13",Polo,Carburant,1,1,debit
2024-06-27,"-11.30",Boulangerie,Alimentation,1,1,debit
2024-06-27,"-35.48",Boucherie,Alimentation,1,1,debit
2024-07-01,"-9.25",Crédit Agricole,Assurance Protection Juridique,1,1,debit
2024-07-01,"-47.90",Crédit Agricole,Assurance Voiture,1,1,debit
2024-07-01,"-57.49",Free,Internet,1,1,debit
2024-07-02,"-300.00",HELIOS,Epargne,1,1,debit
2024-07-04,"-39.16",Crédit Agricole,Assurance Habitation,1,1,debit
2024-07-05,"-40.00",UTWIN,Assurance Prêt Habitation,1,1,debit
2024-07-05,"-5.44",Assurance PTZ (9 993€),Assurance Prêt Travaux,1,1,debit
2024-07-05,"-386.96",MAM,Compte joint,1,1,debit
2024-07-05,"-300.00",Abondement,Compte joint,1,1,debit
2024-07-05,"-9.00",SAUR,Eau,1,1,debit
2024-07-05,"-77.36",EDF,Électricité,1,1,debit
2024-07-05,"-450.00",Crédit Agricole (221 647€),Prêt habitation,1,1,debit
2024-07-05,"-138.79",Crédit Agricole - PTZ (9 993€),Prêt travaux,1,1,debit
2024-07-05,"-10.99",SOSH,Téléphone,1,1,debit
2024-07-05,"-98.00",TER / TAN - Mensuel,Transports en commun,1,1,debit
2024-07-05,"-267.00",AXA,Epargne retraite,1,1,debit
2024-07-05,"-125.48",Dons réguliers,Dons,1,1,debit
2024-07-05,"-7.00",Canal +,Services en ligne,1,1,debit
2024-07-05,"-76.00",Binocle - Lunettes,Habillement,1,1,debit
2024-07-06,"-280.80",Les Galloires,Vins,1,1,debit
2024-07-06,"-165.00",L'Aiguillette,Vins,1,1,debit
2024-07-09,"-8.06",Crédit Agricole,Assurance de personnes,1,1,debit
