date;amount;description;sub_category_id;account_id;financial_flow_id
06/03/2023;36.46;Cr?dit Agricole;65;1;2
06/03/2023;40;UTWIN;66;1;2
06/03/2023;64.9;EDF;105;1;2
06/03/2023;450;Cr?dit Agricole (221 647?);20;1;2
06/03/2023;50;Cr?dit Agricole;111;1;2
06/03/2023;9;SAUR;104;1;2
06/03/2023;250;AXA;112;1;2
06/03/2023;100;AXA;110;1;2
06/03/2023;138.79;Cr?dit Agricole - PTZ (9 993?);21;1;2
06/03/2023;5.44;Assurance PTZ (9 993?);67;1;2
06/03/2023;34.99;FNAC - Hub ethernet;74;1;2
07/03/2023;60;Backseat;24;1;2
08/03/2023;72.9;POLO - Contr?le technique;78;1;2
09/03/2023;500;WE Ski La Mongie;99;1;2
10/03/2023;30.37;Cr?dit Agricole;71;1;2
10/03/2023;28;WE Ski La Mongie - La Yunta;101;1;2
10/03/2023;17.4;WE Ski La Mongie - Sandwich aller;96;1;2
11/03/2023;15;WE Ski La Mongie - Etape du Berger;101;1;2
13/03/2023;9.6;WE Ski La Mongie - Sandwich retour;96;1;2
15/03/2023;19.72;Cr?dit Agricole;63;1;2
16/03/2023;48;Taxe fonci?re;61;1;2
17/03/2023;46.9;WE Ski La Mongie - Remboursement Vince;22;1;2
17/03/2023;7.99;Ecojoko - Abonnement;24;1;2
17/03/2023;29.99;FNAC - Ampoules HUE;133;1;2
18/03/2023;25;Cave et Vous;10;1;2
20/03/2023;9.7;Relay Gare;9;1;2
21/03/2023;3.2;Cr?dit Agricole;64;1;2
21/03/2023;15;Cr?dit Agricole - CB Gold;117;1;2
23/03/2023;221.3;La Maison Saint Gobain - Isolation;133;1;2
26/03/2023;54.78;Peugeot 2008;81;1;2
29/03/2023;40;Elly - Chaussettes;43;1;2
29/03/2023;60;M?diacit?s - abo annuel;24;1;2
29/03/2023;664.4;Acompte J?r?me Fior Electricit?;105;1;2
30/03/2023;1051.8;Cr?dit Agricole;111;1;2
30/03/2023;8.6;Relay Gare;9;1;2
31/03/2023;44.98;Caf? du passage;44;1;2
01/04/2023;65.1;TER - Mensuel;87;1;2
01/04/2023;57;TAN - Mensuel;87;1;2
01/04/2023;10;SOSH;107;1;2
01/04/2023;50;Orange;106;1;2
01/04/2023;27;OCS + Netflix;75;1;2
01/04/2023;70;Dons r?guliers;49;1;2
01/04/2023;200;Abondement;40;1;2
03/04/2023;8.72;Cr?dit Agricole;68;1;2
03/04/2023;45.75;Cr?dit Agricole;71;1;2
03/04/2023;172;La Redoute;133;1;2
03/04/2023;40;Philou et Pierre-Marie;47;1;2
04/04/2023;36.46;Cr?dit Agricole;65;1;2
05/04/2023;40;UTWIN;66;1;2
05/04/2023;64.9;EDF;105;1;2
05/04/2023;450;Cr?dit Agricole (221 647?);20;1;2
05/04/2023;50;Cr?dit Agricole;111;1;2
05/04/2023;9;SAUR;104;1;2
05/04/2023;138.79;Cr?dit Agricole - PTZ (9 993?);21;1;2
05/04/2023;5.44;Assurance PTZ (9 993?);67;1;2
05/04/2023;129.95;Tondeuse barbe + miroir;39;1;2
05/04/2023;14.95;Librairie L.Durance - Potager permaculture;33;1;2
05/04/2023;250;AXA;112;1;2
05/04/2023;100;AXA;110;1;2
07/04/2023;27.8;Culinarion;45;1;2
07/04/2023;34.89;Caf? du passage;44;1;2
08/04/2023;72.36;Gamm vert;118;1;2
08/04/2023;19.12;Peugeot 2008;81;1;2
10/04/2023;21.55;McDo - Vallet;9;1;2
11/04/2023;30.37;Cr?dit Agricole;71;1;2
12/04/2023;7.99;Ecojoko - Abonnement;24;1;2
12/04/2023;29.9;Leroy Merlin - Caisses;133;1;2
14/04/2023;7.45;Caf? du passage;44;1;2
15/04/2023;48.6;Au vins d'Olivier - Vallet;46;1;2
15/04/2023;94;Liquides;38;1;2
15/04/2023;33.8;Peugeot 2008;81;1;2
17/04/2023;19.72;Cr?dit Agricole;63;1;2
18/04/2023;48;Taxe fonci?re;61;1;2
19/04/2023;17.7;Pizza Gorges;9;1;2
20/04/2023;3.2;Cr?dit Agricole;64;1;2
21/04/2023;25;Rachat t?l?phone pro;107;1;2
21/04/2023;15;Cr?dit Agricole - CB Gold;117;1;2
21/04/2023;31.9;Jardinerie Intemarch?;118;1;2
24/04/2023;15;Polo;81;1;2
26/04/2023;43.9;Moulin ? Poivre - Culinarion;41;1;2
26/04/2023;32.52;Polo;81;1;2
28/04/2023;35.6;Jardinerie Intemarch?;118;1;2
02/05/2023;65.1;TER - Mensuel;87;1;2
02/05/2023;57;TAN - Mensuel;87;1;2
02/05/2023;10;SOSH;107;1;2
02/05/2023;50;Orange;106;1;2
02/05/2023;27;OCS + Netflix;75;1;2
02/05/2023;70;Dons r?guliers;49;1;2
02/05/2023;200;Abondement;40;1;2
02/05/2023;8.72;Cr?dit Agricole;68;1;2
02/05/2023;45.75;Cr?dit Agricole;71;1;2
03/05/2023;25;WWF SNSM + adh?sion Surfrider;49;1;2
04/05/2023;36.46;Cr?dit Agricole;65;1;2
05/05/2023;40;UTWIN;66;1;2
05/05/2023;64.9;EDF;105;1;2
05/05/2023;450;Cr?dit Agricole (221 647?);20;1;2
05/05/2023;50;Cr?dit Agricole;111;1;2
05/05/2023;9;SAUR;104;1;2
05/05/2023;138.79;Cr?dit Agricole - PTZ (9 993?);21;1;2
05/05/2023;5.44;Assurance PTZ (9 993?);67;1;2
05/05/2023;250;AXA;112;1;2
05/05/2023;100;AXA;110;1;2
06/05/2023;35.2;Cave Le Pallet;10;1;2
06/05/2023;7.2;Jardin d?cors;118;1;2
07/05/2023;213.35;Abo une petite mousse - retraite papa;48;1;2
07/05/2023;60;Abo 900.care;39;1;2
08/05/2023;7.99;Ecojoko - Abonnement;24;1;2
10/05/2023;131.64;Story BD;25;1;2
10/05/2023;30.37;Cr?dit Agricole;71;1;2
10/05/2023;40.6;Amour Nantes;9;1;2
12/05/2023;40.47;Amour Nantes;44;1;2
15/05/2023;19.72;Cr?dit Agricole;63;1;2
16/05/2023;48;Taxe fonci?re;61;1;2
19/05/2023;8.33;Caf? du passage;44;1;2
21/05/2023;15;Cr?dit Agricole - CB Gold;117;1;2
21/05/2023;13.2;Epicerie Le Ranolien;9;1;2
21/05/2023;30.9;Epicerie Le Ranolien;9;1;2
21/05/2023;5.9;Epicerie Le Ranolien - Petits sabl?s ;9;1;2
22/05/2023;3.2;Cr?dit Agricole;64;1;2
23/05/2023;120;Lucile - Robe f?te des m?res;48;1;2
23/05/2023;250;tee shirt Saint James - Chaussures Mr Moustache;43;1;2
24/05/2023;80;SPA Le Ranolien;34;1;2
24/05/2023;23.8;Bi?res - ap?ro - Perros-Guirrec ;9;1;2
26/05/2023;320;Leroy Merlin - Porte coulissante;133;1;2
30/05/2023;50;HELIOS ;111;1;2
30/05/2023;90;Chino - Faguo;43;1;2
30/05/2023;1500;HELIOS ;111;1;2
01/06/2023;65.1;TER - Mensuel;87;1;2
01/06/2023;57;TAN - Mensuel;87;1;2
01/06/2023;10;SOSH;107;1;2
01/06/2023;50;Orange;106;1;2
01/06/2023;28;OCS + Netflix;75;1;2
01/06/2023;95;Dons r?guliers;49;1;2
01/06/2023;8.72;Cr?dit Agricole;68;1;2
01/06/2023;45.75;Cr?dit Agricole;71;1;2
03/06/2023;41.04;La ferme de Chez nous;10;1;2
03/06/2023;27.84;Timbres poste;41;1;2
04/06/2023;10;Boulangerie Le Pallet;9;1;2
04/06/2023;59;Olivier;118;1;2
05/06/2023;40;UTWIN;66;1;2
05/06/2023;64.9;EDF;105;1;2
05/06/2023;450;Cr?dit Agricole (221 647?);20;1;2
05/06/2023;50;Cr?dit Agricole;111;1;2
05/06/2023;9;SAUR;104;1;2
05/06/2023;36.46;Cr?dit Agricole;65;1;2
05/06/2023;138.79;Cr?dit Agricole - PTZ (9 993?);21;1;2
05/06/2023;5.44;Assurance PTZ (9 993?);67;1;2
05/06/2023;200;Abondement;40;1;2
05/06/2023;1035.79;Travaux - Terrassement;133;1;2
05/06/2023;250;AXA;112;1;2
05/06/2023;100;AXA;110;1;2
06/06/2023;39;Chaussettes Josettes;43;1;2
06/06/2023;400;Hellfest - Cashless;28;1;2
08/06/2023;1000;HELIOS ;111;1;2
09/06/2023;7.99;Ecojoko - Abonnement;24;1;2
09/06/2023;645;HELIOS ;111;1;2
10/06/2023;97.1;10C - Bi?res;26;1;2
11/06/2023;30;10C - Matt;22;1;2
12/06/2023;31.04;Cr?dit Agricole;71;1;2
12/06/2023;24.4;McDo - Vallet;9;1;2
12/06/2023;12;La Cascade;26;1;2
14/06/2023;72.5;Vap'Access - Liquides;38;1;2
14/06/2023;186.09;Hellfest - Hyper U Vallet;41;1;2
15/06/2023;20.5;Cr?dit Agricole;63;1;2
15/06/2023;11.2;Le Sangu?ze;26;1;2
15/06/2023;4.8;Le Treize quinze;9;1;2
16/06/2023;48;Taxe fonci?re;61;1;2
16/06/2023;11.8;Hellfest - Metal Corner;26;1;2
17/06/2023;40;Hellfest - Cadeau Ang?le (2 BDs);47;1;2
17/06/2023;20;Hellfest - BD;25;1;2
18/06/2023;40;Hellfest - Cadeau Vince et Lucas (2 BDs);47;1;2
18/06/2023;29;Hellfest - Elly Body;43;1;2
18/06/2023;28;Hellfest - T?te de mort;133;1;2
20/06/2023;3.2;Cr?dit Agricole;64;1;2
21/06/2023;15;Cr?dit Agricole - CB Gold;117;1;2
23/06/2023;40;Soci?t? G?n?rale;109;1;2
23/06/2023;15;Caf? du passage;44;1;2
27/06/2023;19.9;Horizon Forbidden West - DLC;32;1;2
28/06/2023;678;Hellfest - 2 Pass 4 jours;28;1;2
29/06/2023;85;Saint James - Short;43;1;2
01/07/2023;11.49;Bouteille de gaz;45;1;2
01/07/2023;15.8;Bricomarch?;6;1;2
02/07/2023;250;Abondement;40;1;2
02/07/2023;34.31;March? Vallet - Fruits-l?gumes;9;1;2
02/07/2023;27.26;March? Vallet - Fromages;9;1;2
02/07/2023;2.3;March? Vallet - Pain;9;1;2
03/07/2023;65.1;TER - Mensuel;87;1;2
03/07/2023;60;TAN - Mensuel;87;1;2
03/07/2023;50;Orange;106;1;2
03/07/2023;28;OCS + Netflix;75;1;2
03/07/2023;8.72;Cr?dit Agricole;68;1;2
03/07/2023;45.75;Cr?dit Agricole;71;1;2
03/07/2023;1500;Cr?dit Agricole;111;1;2
04/07/2023;36.46;Cr?dit Agricole;65;1;2
05/07/2023;10;SOSH;107;1;2
05/07/2023;95;Dons r?guliers;49;1;2
05/07/2023;40;UTWIN;66;1;2
05/07/2023;64.9;EDF;105;1;2
05/07/2023;450;Cr?dit Agricole (221 647?);20;1;2
05/07/2023;50;Cr?dit Agricole;111;1;2
05/07/2023;9;SAUR;104;1;2
05/07/2023;138.79;Cr?dit Agricole - PTZ (9 993?);21;1;2
05/07/2023;5.44;Assurance PTZ (9 993?);67;1;2
05/07/2023;200;Abondement;40;1;2
05/07/2023;34.45;Caf? du passage;44;1;2
05/07/2023;250;AXA;112;1;2
05/07/2023;100;AXA;110;1;2
07/07/2023;16.07;Caf? du passage;44;1;2
07/07/2023;14.55;Carrefour express;41;1;2
09/07/2023;10.2;Boulangerie Le Pallet;9;1;2
10/07/2023;230.29;MAM le Pallet - D?sistement;22;1;2
10/07/2023;49.35;Coiffard;33;1;2
10/07/2023;7.99;Ecojoko - Abonnement;24;1;2
10/07/2023;31.03;Cr?dit Agricole;71;1;2
11/07/2023;156.88;Jardiland - Pots et jardini?re;118;1;2
14/07/2023;25;Lucile - Boucle d'oreille;48;1;2
14/07/2023;9.14;Cr?me solaire;41;1;2
15/07/2023;4.5;Gamm Vet - Ficelle;118;1;2
15/07/2023;27.94;Elly - couches et gel douche;41;1;2
15/07/2023;40.88;Peugeot 2008;81;1;2
16/07/2023;15.9;Cascade;26;1;2
17/07/2023;20.52;Cr?dit Agricole;63;1;2
18/07/2023;48;Taxe fonci?re;61;1;2
19/07/2023;5.5;Ch'ti Breizh;44;1;2
20/07/2023;3.2;Cr?dit Agricole;64;1;2
20/07/2023;15;Cr?dit Agricole - CB Gold;117;1;2
24/07/2023;1000;HELIOS ;111;1;2
26/07/2023;7.5;Ch'ti Breizh;44;1;2
27/07/2023;5.9;Liquides;38;1;2
27/07/2023;21.9;Casse noisettes;41;1;2
29/07/2023;99.3;Liquides;38;1;2
29/07/2023;33.03;Hyper U Vallet ;41;1;2
30/07/2023;40.05;Peugeot 2008;81;1;2
31/07/2023;32.5;Restaurant La Meule ;101;1;2
31/07/2023;544;Restaurant La Meule ;101;1;2
01/08/2023;65.1;TER - Mensuel;87;1;2
01/08/2023;57;TAN - Mensuel;87;1;2
01/08/2023;50;Orange;106;1;2
01/08/2023;28;OCS + Netflix;75;1;2
01/08/2023;8.72;Cr?dit Agricole;68;1;2
01/08/2023;45.75;Cr?dit Agricole;71;1;2
01/08/2023;30;Polo;81;1;2
02/08/2023;72;Bricomarch?;6;1;2
03/08/2023;227.74;Biosfaire;6;1;2
04/08/2023;36.46;Cr?dit Agricole;65;1;2
05/08/2023;53.59;Hyper U Vallet ;41;1;2
07/08/2023;10;SOSH;107;1;2
07/08/2023;95;Dons r?guliers;49;1;2
07/08/2023;40;UTWIN;66;1;2
07/08/2023;64.9;EDF;105;1;2
07/08/2023;450;Cr?dit Agricole (221 647?);20;1;2
07/08/2023;50;Cr?dit Agricole;111;1;2
07/08/2023;9;SAUR;104;1;2
07/08/2023;250;AXA;112;1;2
07/08/2023;100;AXA;110;1;2
07/08/2023;138.79;Cr?dit Agricole - PTZ (9 993?);21;1;2
07/08/2023;5.44;Assurance PTZ (9 993?);67;1;2
07/08/2023;200;Abondement;40;1;2
08/08/2023;7.99;Ecojoko - Abonnement;24;1;2
09/08/2023;8.4;Vietnamien Vallet;44;1;2
09/08/2023;30.1;Bricomarch?;6;1;2
09/08/2023;68.5;La cabane ? vin - Chinon;46;1;2
09/08/2023;0.5;Chinon;84;1;2
10/08/2023;31.03;Cr?dit Agricole;71;1;2
12/08/2023;31.68;Hyper U Vallet ;41;1;2
14/08/2023;35.91;Peugeot 2008;81;1;2
14/08/2023;66;Leroy Merlin;6;1;2
14/08/2023;12.98;Centrakor - Accessoire SDB;133;1;2
15/08/2023;47;restaurant Nico & Moussette;48;1;2
15/08/2023;5.45;Ass Mat;48;1;2
16/08/2023;20.52;Cr?dit Agricole;63;1;2
16/08/2023;60;TAN - Mensuel;87;1;2
17/08/2023;48;Taxe fonci?re;61;1;2
17/08/2023;15;Caf? des Plantes;26;1;2
18/08/2023;58.8;2 caisses de mumu - Clos du Chaillou;46;1;2
19/08/2023;13.8;B?ton;6;1;2
19/08/2023;51.74;Kalou - Vinyles + BD;47;1;2
20/08/2023;31.69;Peugeot 2008;81;1;2
21/08/2023;15;Cr?dit Agricole - CB Gold;117;1;2
22/08/2023;3.2;Cr?dit Agricole;64;1;2
21/08/2023;24.27;Leclerc Clisson;41;1;2
23/08/2023;150;HELIOS ;111;1;2
25/08/2023;87.13;MAM;40;1;2
25/08/2023;24;Sweet Tooth - Livre 1;25;1;2
25/08/2023;42.75;Polo;81;1;2
26/08/2023;22.78;Super U;41;1;2
27/08/2023;28;March? Br?tignolles;26;1;2
29/08/2023;11.89;R?gul EDF;105;1;2
31/08/2023;33.29;FNAC - Cadeau Marceau;47;1;2
01/09/2023;65.1;TER - Mensuel;87;1;2
01/09/2023;50;Orange;106;1;2
01/09/2023;28;OCS + Netflix;75;1;2
01/09/2023;8.72;Cr?dit Agricole;68;1;2
01/09/2023;47.92;Cr?dit Agricole;71;1;2
01/09/2023;60.33;Geotextile pour terrasse;6;1;2
01/09/2023;98.9;Dezzer - Abonnement annuel;75;1;2
02/09/2023;12;Elly - Photo identit?;73;1;2
04/09/2023;36.46;Cr?dit Agricole;65;1;2
04/09/2023;60;TAN - Mensuel;87;1;2
04/09/2023;7.95;Elly - dolodent;56;1;2
05/09/2023;10;SOSH;107;1;2
05/09/2023;95;Dons r?guliers;49;1;2
05/09/2023;40;UTWIN;66;1;2
05/09/2023;85;EDF;105;1;2
05/09/2023;450;Cr?dit Agricole (221 647?);20;1;2
05/09/2023;9;SAUR;104;1;2
05/09/2023;138.79;Cr?dit Agricole - PTZ (9 993?);21;1;2
05/09/2023;5.44;Assurance PTZ (9 993?);67;1;2
05/09/2023;200;Abondement;40;1;2
05/09/2023;250;AXA;112;1;2
05/09/2023;100;Epargne AXA Assurance vie;110;1;2
05/09/2023;15;Cadeau Ana?s;47;1;2
06/09/2023;20.5;Polo;81;1;2
08/09/2023;11.78;Market - Le Pallet;9;1;2
10/09/2023;42.18;Peugeot 2008;81;1;2
10/09/2023;33.3;Olio et Buro;44;1;2
11/09/2023;31.03;Cr?dit Agricole;71;1;2
12/09/2023;7.99;Ecojoko - Abonnement;24;1;2
13/09/2023;124.99;Abonnement Chess.com;24;1;2
13/09/2023;82;RAL 2023;99;1;2
13/09/2023;20.48;Dons Backseat;49;1;2
14/09/2023;40;RACC Palet - Licence;34;1;2
15/09/2023;20.52;Cr?dit Agricole;63;1;2
15/09/2023;40;Caf? du passage;44;1;2
16/09/2023;141.65;VnB - Stock bi?res;10;1;2
16/09/2023;31;VnB - Ap?ro;26;1;2
18/09/2023;48;Taxe fonci?re;61;1;2
20/09/2023;3.2;Cr?dit Agricole;64;1;2
21/09/2023;15;Cr?dit Agricole - CB Gold;117;1;2
21/09/2023;43.22;Peugeot 2008;81;1;2
22/09/2023;12.7;Caf? du passage;44;1;2
22/09/2023;21.7;Ty Boutic;9;1;2
25/09/2023;87;2 cartons de bulles;46;1;2
25/09/2023;331.62;MAM;40;1;2
25/09/2023;9.5;Kebab;9;1;2
25/09/2023;3.92;Elly - Craquotte;9;1;2
28/09/2023;14.9;Culinarion;45;1;2
02/10/2023;8.72;Cr?dit Agricole;68;1;2
02/10/2023;47.9;Cr?dit Agricole;71;1;2
02/10/2023;50;Orange;106;1;2
02/10/2023;28;Orange - OCS + Netflix;75;1;2
02/10/2023;98;TER - TAN - Mensuel;87;1;2
04/10/2023;36.46;Cr?dit Agricole;65;1;2
05/10/2023;40;UTWIN;66;1;2
05/10/2023;300;Abondement;40;1;2
05/10/2023;9;SAUR;104;1;2
05/10/2023;85;EDF;105;1;2
05/10/2023;450;Cr?dit Agricole (221 647?);20;1;2
05/10/2023;138.79;Cr?dit Agricole - PTZ (9 993?);21;1;2
05/10/2023;5.44;Assurance PTZ (9 993?);67;1;2
05/10/2023;10;SOSH;107;1;2
05/10/2023;100;AXA;110;1;2
05/10/2023;250;AXA;112;1;2
05/10/2023;115.38;Dons r?guliers;49;1;2
05/10/2023;32;Boulangerie ;9;1;2
06/10/2023;59;Liquides;38;1;2
06/10/2023;21.01;Express U;41;1;2
06/10/2023;0.13;Frais d?biteurs;19;1;2
08/10/2023;28.23;Peugeot 2008;81;1;2
10/10/2023;50;CIC;113;1;2
10/10/2023;31.03;Cr?dit Agricole;71;1;2
10/10/2023;7.99;Ecojoko - Mensuel;24;1;2
12/10/2023;88.84;Leclerc Clisson;41;1;2
13/10/2023;300;Helios ;111;1;2
14/10/2023;64.9;Cave ? vin - Whisky;41;1;2
14/10/2023;25.23;Biocoop;9;1;2
15/10/2023;118.6;Vallet - Resto;44;1;2
16/10/2023;20.52;Cr?dit Agricole;63;1;2
17/10/2023;48;Taxe fonci?re;61;1;2
18/10/2023;15.2;Francesca;44;1;2
20/10/2023;20;Dubrown;44;1;2
20/10/2023;3.2;Cr?dit Agricole;64;1;2
21/10/2023;15;Cr?dit Agricole - CB Gold Premium;117;1;2
24/10/2023;8.82;Carrefour express;9;1;2
26/10/2023;10.5;Kebab;44;1;2
27/10/2023;16.46;RAL 2023 - Bi?res;96;1;2
27/10/2023;19;Elly - Pharmacie;56;1;2
27/10/2023;51.7;Olio et Buro;44;1;2
28/10/2023;20;RAL 2023;102;1;2
29/10/2023;23.1;RAL 2023 - McDo;96;1;2
29/10/2023;40.1;RAL 2023 - Peugeot 2008;98;1;2
30/10/2023;11.1;RAL 2023 - P?age;103;1;2
31/10/2023;299.71;MAM;40;1;2
31/10/2023;84.54;Biocoop;9;1;2
31/10/2023;25.28;Peugeot 2008;81;1;2
01/11/2023;50;Orange;106;1;2
01/11/2023;28;Netflix;75;1;2
02/11/2023;8.72;Cr?dit Agricole;68;1;2
02/11/2023;47.9;Cr?dit Agricole;71;1;2
02/11/2023;102.5;H?tel 1845;100;1;2
02/11/2023;40;Si?ge auto;79;1;2
02/11/2023;72.5;Anniv Jo - Leclerc Clisson;41;1;2
03/11/2023;34.3;Win et Wok;44;1;2
04/11/2023;107.23;Bricomarch?;6;1;2
04/11/2023;38.57;Polo;81;1;2
06/11/2023;39.1;Cr?dit Agricole;65;1;2
06/11/2023;40;UTWIN;66;1;2
06/11/2023;5.44;Assurance PTZ (9 993?);67;1;2
06/11/2023;300;Abondement;40;1;2
06/11/2023;9;SAUR;104;1;2
06/11/2023;85;EDF;105;1;2
06/11/2023;450;Cr?dit Agricole (221 647?);20;1;2
06/11/2023;138.79;Cr?dit Agricole - PTZ (9 993?);21;1;2
06/11/2023;10;SOSH;107;1;2
06/11/2023;43.8;TER - TAN - Mensuel;87;1;2
06/11/2023;100;AXA;110;1;2
06/11/2023;250;AXA;112;1;2
06/11/2023;115.48;Dons r?guliers;49;1;2
09/11/2023;8.06;Cr?dit Agricole;64;1;2
09/11/2023;7.99;Ecojoko - Mensuel;24;1;2
10/11/2023;31.03;Cr?dit Agricole;71;1;2
10/11/2023;50;CIC;113;1;2
10/11/2023;46.24;Bricomarch?;6;1;2
10/11/2023;304.98;MAM;40;1;2
11/11/2023;30.6;TER - Nantes Lorient ;87;1;2
11/11/2023;20.7;Ker Juliette;44;1;2
11/11/2023;15.45;Supermarch? ;9;1;2
12/11/2023;20;Cr?dit Mutuel;109;1;2
15/11/2023;20.52;Cr?dit Agricole;63;1;2
15/11/2023;9.9;CDP;44;1;2
16/11/2023;36;Taxe fonci?re;61;1;2
16/11/2023;60;2 cartons de BARACC;10;1;2
17/11/2023;15;CDP;44;1;2
17/11/2023;28.98;FNAC - Cadeau No?l;52;1;2
17/11/2023;2.2;Caf?;44;1;2
21/11/2023;15;Cr?dit Agricole - CB Gold Premium;117;1;2
22/11/2023;12.68;Bougie + d?co No?l;47;1;2
22/11/2023;39.9;Moulin Roty - Anniversaire Elly;47;1;2
24/11/2023;25.5;CDP;44;1;2
26/11/2023;14.5;Boulangerie ;9;1;2
27/11/2023;15;Anniv Gro;47;1;2
29/11/2023;12;March? de No?l - Tartiflette;44;1;2
29/11/2023;7.3;Caf?;26;1;2
01/12/2023;9.19;Cr?dit Agricole;68;1;2
01/12/2023;47.9;Cr?dit Agricole;71;1;2
01/12/2023;50.99;Orange;106;1;2
01/12/2023;13.49;Netflix;75;1;2
02/12/2023;19.9;Coffret bi?res - Anniv Gro;47;1;2
02/12/2023;33.84;Polo;81;1;2
02/12/2023;59.9;Liquides;38;1;2
04/12/2023;39.16;Cr?dit Agricole;65;1;2
05/12/2023;450;Cr?dit Agricole (221 647?);20;1;2
05/12/2023;40;UTWIN;66;1;2
05/12/2023;5.44;Assurance PTZ (9 993?);67;1;2
05/12/2023;352.95;MAM;40;1;2
05/12/2023;300;Abondement;40;1;2
05/12/2023;9;SAUR;104;1;2
05/12/2023;85;EDF;105;1;2
05/12/2023;138.79;Cr?dit Agricole - PTZ (9 993?);21;1;2
05/12/2023;10.99;SOSH;107;1;2
05/12/2023;98;TER - TAN - Mensuel;87;1;2
05/12/2023;115.48;Dons r?guliers;49;1;2
05/12/2023;100;AXA;110;1;2
05/12/2023;250;AXA;112;1;2
07/12/2023;14.63;Hyper U Vallet ;41;1;2
09/12/2023;77.67;Bricomarch?;6;1;2
09/12/2023;15.7;Hyper U Vallet ;41;1;2
10/12/2023;4.25;Boulangerie ;9;1;2
11/12/2023;8.06;Cr?dit Agricole;64;1;2
11/12/2023;29.26;Cr?dit Agricole;71;1;2
11/12/2023;50;CIC;113;1;2
11/12/2023;23.9;Jedu de soci?t? - No Name;52;1;2
13/12/2023;38.6;Caf? du passage;44;1;2
14/12/2023;60;Place de th??tre - Pauline;52;1;2
15/12/2023;17.5;Cr?dit Agricole;63;1;2
18/12/2023;10.5;Quebreizh;26;1;2
19/12/2023;14;La Poste - Retour Ecojoko;73;1;2
19/12/2023;1500;La Nef;111;1;2
19/12/2023;1500;HELIOS ;111;1;2
20/12/2023;147.5;Pot de d?part - Lune froide;26;1;2
20/12/2023;10.95;CDP;44;1;2
20/12/2023;27.85;Les petits papiers;41;1;2
21/12/2023;1500;La Nef;111;1;2
21/12/2023;15;Cr?dit Agricole - CB Gold Premium;117;1;2
22/12/2023;11;1001 Vins - muscadet;46;1;2
22/12/2023;46;Lucile - Terranina;52;1;2
22/12/2023;49.8;So - Coutures;47;1;2
22/12/2023;29.2;CDP;44;1;2
22/12/2023;11.7;Chez Lulu;26;1;2
22/12/2023;33.5;M?lomane;35;1;2
23/12/2023;52;Cadeau Luc et Pacale;52;1;2
26/12/2023;31.42;Peugeot 2008;81;1;2
26/12/2023;32.7;SNCF Lorient Nantes;87;1;2
30/12/2024;2;FDJ - Natacha;22;1;2
30/12/2024;5.66;La ferme de chez nous;36;1;2
30/12/2024;29.24;Hyper U Vallet ;41;1;2
30/12/2024;23.89;La ferme de chez nous;9;1;2
30/12/2024;12.3;Biocoop;36;1;2
31/12/2024;84;Boucherie;36;1;2
31/12/2024;13.85;Boulangerie ;36;1;2
31/12/2024;10.95;Market - Le Pallet;9;1;2
02/01/2023;2688.54;Conserto - Janvier;12;1;1
05/01/2023;16.12;Lucile - Assurance Multirisque;22;1;1
12/01/2023;1044.9;CAMARA - Appareil photo Lumix;114;1;1
15/01/2023;325;Acompte 60%;116;1;1
18/01/2023;45;Netflix;22;1;1
24/01/2023;36;Lucile - Nouvel an;22;1;1
02/02/2023;3034.63;Conserto - f?vrier ;12;1;1
06/02/2023;16.12;Lucile - Assurance Multirisque;22;1;1
06/02/2023;9.52;Remboursement CPAM;145;1;1
22/02/2023;193;Acompte Damien Graton;114;1;1
24/02/2023;276.86;Polo - Pneus;114;1;1
24/02/2023;85.45;R?gul Carte Gold;22;1;1
01/03/2023;166.1;Acompte J?r?me Fior Electricit?;114;1;1
02/03/2023;2671.97;Conserto - f?vrier ;12;1;1
06/03/2023;16.12;Lucile - Assurance Multirisque;22;1;1
09/03/2023;500;WE Ski La Mongie;114;1;1
29/03/2023;664.4;Acompte J?r?me Fior Electricit?;114;1;1
30/03/2023;1051.8;Abondement travaux;114;1;1
03/04/2023;2689.97;Conserto - f?vrier ;12;1;1
05/04/2023;16.12;Lucile - Assurance Multirisque;22;1;1
03/05/2023;2895.66;Conserto - Avril;12;1;1
05/05/2023;16.12;Lucile - Assurance Multirisque;22;1;1
17/05/2023;1.36;Int?r?ts cr?diteurs;115;1;1
26/05/2023;320;Abondement travaux ;114;1;1
30/05/2023;50;Remboursement Le Ranolien;114;1;1
30/05/2023;1500;Epargne - Helios;114;1;1
02/06/2023;3005.79;Conserto - Mai;12;1;1
05/06/2023;16.12;Lucile - Assurance Multirisque;22;1;1
05/06/2023;1035.79;Travaux - Terrassement;114;1;1
05/06/2023;100;CE Conserto;22;1;1
07/06/2023;37.5;Hellfest - GroAlain - Pass;22;1;1
08/06/2023;1000;Epargne - Helios;114;1;1
09/06/2023;37.5;Hellfest - GroAlain - Pass;22;1;1
09/06/2023;645;Epargne - Helios;114;1;1
22/06/2023;26.03;Hellfest - Alex;22;1;1
23/06/2023;26.03;Hellfest - Emeric;22;1;1
27/06/2023;400;Abondement;114;1;1
27/06/2023;180;Hellfest - Pass 4j - Arn?;22;1;1
27/06/2023;250;Hellfest - Pass 4j - Pote Arn?;22;1;1
28/06/2023;84.9;Hellfest - Cashless - Arn?;22;1;1
