date;amount;description;sub_category_id;account_id;financial_flow_id
07/07/2025;80,00;Mariage Vince & Natacha;Mariage;1;2
08/07/2025;111,00;CI + passeport;Courses;1;2
09/07/2025;8,47;Crédit Agricole;Assurance de personnes;1;2
09/07/2025;58,94;Plum;Epargne;1;2
10/07/2025;19,00;Crédit Agricole;Assurance Accident de la Vie;1;2
10/07/2025;32,27;Crédit Agricole;Assurance Voiture;1;2
10/07/2025;3,40;BD;BD;1;2
11/07/2025;43,06;Bricomarché;Avance;1;2
14/07/2025;26,80;Peugeot 2008;Carburant;1;2
14/07/2025;72,63;Touran;Carburant;1;2
16/07/2025;55,03;Plum;Epargne;1;2
18/07/2025;50,00;HellCity;Bistrot;1;2
21/07/2025;23,62;Peugeot 2008;Carburant;1;2
21/07/2025;16,50;Crédit Agricole - CB Gold Premium;Cotisation Compte bancaires;1;2
22/07/2025;28,50;bières sans alcool;Bières;1;2
23/07/2025;36,14;Plum;Epargne;1;2
23/07/2025;77,91;Peugeot 2008;Carburant;1;2
25/07/2025;0,02;Auto dépannage Nortais;Auto - Réparations;1;2
25/07/2025;800,00;Plum;Epargne;1;2
30/07/2025;65,34;Plum;Epargne;1;2
01/08/2025;9,80;Crédit Agricole;Assurance Protection Juridique;1;2
01/08/2025;6,00;Helios;Cotisation Compte bancaires;1;2
01/08/2025;69,00;Free;Internet;1;2
01/08/2025;9,99;Free Mobile;Téléphone;1;2
01/08/2025;24,99;Free - Location S24;Téléphone;1;2
01/08/2025;5,60;Gamm Vert;Pelouse/jardin;1;2
01/08/2025;38,60;Liquides;Cigarette électronique;1;2
03/08/2025;31,50;HellCity;Bistrot;1;2
04/08/2025;65,85;EDF;Électricité;1;2
04/08/2025;4,80;Boulangerie;Alimentation;1;2
04/08/2025;42,28;Crédit Agricole;Assurance Habitation;1;2
04/08/2025;10,40;Berlin;Bistrot;1;2
04/08/2025;3,40;Bellacita;Restaurants/Brasserie;1;2
05/08/2025;5,44;Assurance PTZ (9 993€);Assurance Prêt Travaux;1;2
05/08/2025;9,00;SAUR;Eau;1;2
05/08/2025;7,00;Canal +;Services en ligne;1;2
05/08/2025;300,00;Abondement;Compte joint;1;2
05/08/2025;95,00;Dons réguliers;Dons;1;2
05/08/2025;15,36;Backseat;Abonnements;1;2
05/08/2025;138,79;Crédit Agricole - PTZ (9 993€);Prêt travaux;1;2
05/08/2025;150,00;Goodvest;Assurance vie;1;2
05/08/2025;275,00;Goodvest;Epargne retraite;1;2
06/08/2025;48,42;UTWIN;Assurance Prêt Habitation;1;2
06/08/2025;62,00;Taxe foncière;Impôts fonciers;1;2
06/08/2025;450,00;Crédit Agricole (221 647€);Prêt habitation;1;2
06/08/2025;11,90;Politis;Abonnements;1;2
06/08/2025;9,71;Plum;Epargne;1;2
07/08/2025;29,00;Dépannage Peugeot 2008;Auto - Réparations;1;2
07/08/2025;170,48;Camping - Huttopia Noirmoutier;Voyage - Hôtels/Camping;1;2
07/08/2025;11,66;Hyper U;Courses;1;2
07/08/2025;15,03;Bricomarché;Bricolage;1;2
07/08/2025;18,90;Bricomarché;Pelouse/jardin;1;2
11/08/2025;19,00;Crédit Agricole;Assurance Accident de la Vie;1;2
11/08/2025;8,47;Crédit Agricole;Assurance de personnes;1;2
11/08/2025;32,27;Crédit Agricole;Assurance Voiture;1;2
13/08/2025;51,85;Plum;Epargne;1;2
13/08/2025;59,99;Tongues REEF;Habillement;1;2
13/08/2025;18,00;Casquette;Habillement;1;2
13/08/2025;50,00;FDJ;Jeux en ligne;1;2
16/08/2025;5,00;La Villa;Voyage - Alimentation;1;2
